MarshCode,HiveLocation,HiveCode,SamplingPeriod,SampleCode,VialNo,TubeNo,WeightG,IdCran,SpeciesType,DateClosed,DateCollected,ClosedSky,CollectedSky,ClosedWeather,CollectedWeather,Country,State,County,LandscapeType,Woodland,OpenNatural,Lat,Long,AreaM,TotalWeight,PropWeight
HC,C,HCC,EB2,HCC-EB2,1,1,0.835,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,17.504,0.05
HC,C,HCC,EB2,HCC-EB2,1,2,9.848,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,17.504,0.56
HC,C,HCC,EB2,HCC-EB2,1,3,3.4,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,17.504,0.19
HC,C,HCC,EB2,HCC-EB2,1,4,1.767,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,17.504,0.1
HC,C,HCC,EB2,HCC-EB2,1,5,0.171,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,17.504,0.01
HC,C,HCC,EB2,HCC-EB2,1,6,0.875,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,17.504,0.05
HC,C,HCC,EB2,HCC-EB2,1,7,0.559,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,17.504,0.03
HC,C,HCC,EB2,HCC-EB2,1,8,0.049,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,17.504,0
HC,W,HCW,LB1,HCW-LB1,1,1,0.017,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,0.042,0.4
HC,W,HCW,LB1,HCW-LB1,1,2,0.025,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,0.042,0.6
HC,R,HCR,LB1,HCR-LB1,1,1,0.834,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,2.363,0.35
HC,R,HCR,LB1,HCR-LB1,1,2,0.125,NON,17,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,2.363,0.05
HC,R,HCR,LB1,HCR-LB1,1,3,0.084,NON,21,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,2.363,0.04
HC,R,HCR,LB1,HCR-LB1,1,4,0.925,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,2.363,0.39
HC,R,HCR,LB1,HCR-LB1,1,5,0.037,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,2.363,0.02
HC,R,HCR,LB2,HCR-LB2,1,1,6.226,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,8.484,0.73
HC,R,HCR,LB2,HCR-LB2,1,2,0.31,NON,27,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,8.484,0.04
HC,R,HCR,LB2,HCR-LB2,1,3,0.385,NON,17,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,8.484,0.05
HC,R,HCR,LB2,HCR-LB2,1,4,0.639,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,8.484,0.08
HC,R,HCR,LB2,HCR-LB2,1,5,0.621,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,8.484,0.07
HC,R,HCR,LB2,HCR-LB2,1,6,0.303,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,8.484,0.04
HC,R,HCR,PB1,HCR-PB1,1,1,1.925,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,4.419,0.44
HC,R,HCR,PB1,HCR-PB1,1,2,1.017,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,4.419,0.23
HC,R,HCR,PB1,HCR-PB1,1,3,0.936,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,4.419,0.21
HC,R,HCR,PB1,HCR-PB1,1,4,0.272,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,4.419,0.06
HC,R,HCR,PB1,HCR-PB1,1,5,0.216,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,4.419,0.05
HC,R,HCR,PB1,HCR-PB1,1,6,0.028,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,4.419,0.01
HC,R,HCR,PB1,HCR-PB1,1,7,0.005,NON,17,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,4.419,0
HC,R,HCR,PB1,HCR-PB1,1,8,0.02,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,4.419,0
HC,C,HCC,LB2,HCC-LB2,1,1,0.056,NON,24,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0
HC,C,HCC,LB2,HCC-LB2,1,2,0.179,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.01
HC,C,HCC,LB2,HCC-LB2,1,3,0.114,NON,27,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.01
HC,C,HCC,LB2,HCC-LB2,1,4,0.224,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.02
HC,C,HCC,LB2,HCC-LB2,1,5,0.07,NON,10,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0
HC,C,HCC,LB2,HCC-LB2,1,6,0.299,NON,21,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.02
HC,W,HCW,EB1,HCW-EB1,1,6,0.014,NON,21,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,0.222,0.06
HC,W,HCW,EB1,HCW-EB1,1,1,0.132,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,0.222,0.59
HC,W,HCW,EB1,HCW-EB1,1,2,0.023,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,0.222,0.1
HC,W,HCW,EB1,HCW-EB1,1,3,0.053,NON,17,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,0.222,0.24
HC,C,HCC,LB2,HCC-LB2,1,4,0.009,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0
HC,C,HCC,LB2,HCC-LB2,1,7,0.053,NON,17,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0
HC,C,HCC,LB2,HCC-LB2,1,8,0.053,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0
HC,C,HCC,LB2,HCC-LB2,1,9,1.455,NON,21,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.1
HC,C,HCC,LB2,HCC-LB2,1,10,0.468,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.03
HC,C,HCC,LB2,HCC-LB2,1,11,0.916,NON,21,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.06
HC,C,HCC,LB2,HCC-LB2,1,12,0.458,NON,27,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.03
HC,C,HCC,LB2,HCC-LB2,1,13,9.885,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,14.239,0.69
HC,C,HCC,EB1,HCC-EB1,1,14,2.921,NON,21,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,7.414,0.39
HC,C,HCC,EB1,HCC-EB1,1,1,2.921,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,7.414,0.39
HC,C,HCC,EB1,HCC-EB1,1,2,0.484,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,7.414,0.07
HC,C,HCC,EB1,HCC-EB1,1,3,0.899,NON,14,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,7.414,0.12
HC,C,HCC,EB1,HCC-EB1,1,4,0.154,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,7.414,0.02
HC,C,HCC,EB1,HCC-EB1,1,5,0.035,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Warrens,HW,66,26,43.99757495,-90.66908306,149556.74,7.414,0
CC,C,CCC,EB1,CCC-EB1,1,1,2.135,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0.49
CC,C,CCC,EB1,CCC-EB1,1,2,1.102,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0.25
CC,C,CCC,PB2,CCC-PB2,1,3,1.689,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.19
CC,C,CCC,EB1,CCC-EB1,1,4,0.731,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0.17
CC,C,CCC,PB2,CCC-PB2,1,5,0.032,NON,15,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0
CC,C,CCC,PB2,CCC-PB2,1,6,0.051,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.01
CC,C,CCC,PB2,CCC-PB2,1,1,3.078,NON,10,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.35
CC,C,CCC,PB2,CCC-PB2,1,2,1.056,NON,10,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.12
CC,C,CCC,PB2,CCC-PB2,1,3,0.232,NON,15,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.03
CC,C,CCC,PB2,CCC-PB2,1,4,0.446,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.05
CC,C,CCC,PB2,CCC-PB2,1,5,1.195,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.14
CC,C,CCC,PB2,CCC-PB2,1,6,0.585,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.07
CC,C,CCC,PB2,CCC-PB2,1,7,0.153,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.02
CC,C,CCC,PB2,CCC-PB2,1,8,0.062,NON,33,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0.01
CC,C,CCC,PB2,CCC-PB2,1,9,0.019,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0
CC,C,CCC,PB2,CCC-PB2,1,10,0.036,NON,3,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0
CC,C,CCC,PB2,CCC-PB2,1,11,0.036,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0
CC,C,CCC,PB2,CCC-PB2,1,12,0.019,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,8.689,0
CC,C,CCC,EB1,CCC-EB1,1,5,0.149,NON,15,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0.03
CC,C,CCC,EB1,CCC-EB1,1,7,0.041,NON,20,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0.01
CC,C,CCC,EB1,CCC-EB1,1,8,0.005,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0
CC,C,CCC,EB1,CCC-EB1,1,9,0.03,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0.01
CC,C,CCC,EB1,CCC-EB1,1,10,0.162,NON,20,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0.04
CC,C,CCC,EB1,CCC-EB1,1,11,0.03,NON,33,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0.01
CC,C,CCC,EB1,CCC-EB1,1,12,0.002,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,4.387,0
CC,R,CCR,EB1,CCR-EB1,1,1,0.027,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,0.027,1
CC,R,CCR,EB2,CCR-EB2,1,1,0.245,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,0.572,0.43
CC,R,CCR,EB2,CCR-EB2,1,2,0.228,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,0.572,0.4
CC,R,CCR,EB2,CCR-EB2,1,3,0.035,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,0.572,0.06
CC,R,CCR,EB2,CCR-EB2,1,4,0.053,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,0.572,0.09
CC,R,CCR,EB2,CCR-EB2,1,5,0.008,NON,15,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,0.572,0.01
CC,R,CCR,EB2,CCR-EB2,1,6,0.003,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,0.572,0.01
CC,W,CCW,EB2,CCW-EB2,1,1,12.033,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.43
CC,W,CCW,EB2,CCW-EB2,1,2,5.217,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.18
CC,W,CCW,EB2,CCW-EB2,1,3,0.851,NON,15,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.03
CC,W,CCW,EB2,CCW-EB2,1,4,0.392,NON,28,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.01
CC,W,CCW,EB2,CCW-EB2,1,5,0.44,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.02
CC,W,CCW,EB2,CCW-EB2,1,6,1.279,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.05
CC,W,CCW,EB2,CCW-EB2,1,7,0.119,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,1,8,0.08,NON,5,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,1,9,0.113,NON,33,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,1,10,0.01,NON,5,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,1,11,0.023,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,1,12,0.004,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,1,13,0.003,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,1,14,0.061,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,1,15,0.001,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,2,1,4.089,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.14
CC,W,CCW,EB2,CCW-EB2,2,2,2.039,NON,27,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.07
CC,W,CCW,EB2,CCW-EB2,2,3,0.748,NON,27,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.03
CC,W,CCW,EB2,CCW-EB2,2,4,0.358,NON,15,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.01
CC,W,CCW,EB2,CCW-EB2,2,5,0.126,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,2,6,0.166,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0.01
CC,W,CCW,EB2,CCW-EB2,2,7,0.062,NON,10,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,2,8,0.043,NON,33,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,W,CCW,EB2,CCW-EB2,2,9,0.035,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,28.292,0
CC,R,CCR,LB2,CCR-LB2,1,1,1.475,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.397,0.62
CC,R,CCR,LB2,CCR-LB2,1,2,0.812,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.397,0.34
CC,R,CCR,LB2,CCR-LB2,1,3,0.009,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.397,0
CC,R,CCR,LB2,CCR-LB2,1,4,0.004,NON,33,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.397,0
CC,R,CCR,LB2,CCR-LB2,1,5,0.021,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.397,0.01
CC,R,CCR,LB2,CCR-LB2,1,6,0.065,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.397,0.03
CC,R,CCR,LB2,CCR-LB2,1,7,0.005,NON,5,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.397,0
CC,R,CCR,LB2,CCR-LB2,1,8,0.006,,NA,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.397,0
CC,R,CCR,PB2,CCR-PB2,1,1,0.893,CRAN,1,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.38
CC,R,CCR,PB2,CCR-PB2,1,2,0.332,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.14
CC,R,CCR,PB2,CCR-PB2,1,3,0.312,NON,22,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.13
CC,R,CCR,PB2,CCR-PB2,1,4,0.428,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.18
CC,R,CCR,PB2,CCR-PB2,1,5,0.133,NON,25,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.06
CC,R,CCR,PB2,CCR-PB2,1,6,0.086,NON,15,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.04
CC,R,CCR,PB2,CCR-PB2,1,7,0.103,NON,8,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.04
CC,R,CCR,PB2,CCR-PB2,1,8,0.031,NON,20,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.01
CC,R,CCR,PB2,CCR-PB2,1,9,0.014,NON,5,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.01
CC,R,CCR,PB2,CCR-PB2,1,10,0.002,NON,33,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0
CC,R,CCR,PB2,CCR-PB2,1,11,0.033,NON,11,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,2.367,0.01
CC,C,CCC,LB2,CCC-LB2,1,1,0.207,NON,10,23-Jun,24-Jun,Clear,Cloudy,Just right,Just right,US,WI,Tomah,LW,32,34,44.03409341,-90.2786114,1073346.71,7.728,0.03
